2026-03-05 19:04:30.013{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-2] DEBUG o.s.s.web.DefaultRedirectStrategy - Redirecting to http://localhost:8080/user/login
2026-03-05 19:04:30.029{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing GET /user/login
2026-03-05 19:04:30.030{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured GET /user/login
2026-03-05 19:04:30.051{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-03-05 19:04:36.912{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing POST /login
2026-03-05 19:04:37.286{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.a.d.DaoAuthenticationProvider - Authenticated user
2026-03-05 19:04:37.287{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.w.a.s.ChangeSessionIdAuthenticationStrategy - Changed session id from 13D4F3ACD810B4693E84415DCD83EA3E
2026-03-05 19:04:37.288{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Stored SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]] to HttpSession [org.apache.catalina.session.StandardSessionFacade@1aa99f1e]
2026-03-05 19:04:37.289{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.w.a.UsernamePasswordAuthenticationFilter - Set SecurityContextHolder to UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]
2026-03-05 19:04:37.344{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /user/change-password
2026-03-05 19:04:37.345{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /user/change-password
2026-03-05 19:04:37.347{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-5] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:39.532{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /user/login
2026-03-05 19:05:39.532{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured GET /user/login
2026-03-05 19:05:39.538{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-8] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:45.154{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing GET /user/login
2026-03-05 19:05:45.154{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-9] DEBUG o.s.security.web.FilterChainProxy - Secured GET /user/login
2026-03-05 19:05:45.159{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-9] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:45.214{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing GET /css/main.css?v=1.1
2026-03-05 19:05:45.220{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-10] DEBUG o.s.security.web.FilterChainProxy - Secured GET /css/main.css?v=1.1
2026-03-05 19:05:45.233{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing GET /images/Logo Trsp Stripe.png
2026-03-05 19:05:45.234{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured GET /images/Logo Trsp Stripe.png
2026-03-05 19:05:45.239{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-10] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:45.240{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-1] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:45.255{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing GET /images/Logo W2.png
2026-03-05 19:05:45.256{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-2] DEBUG o.s.security.web.FilterChainProxy - Secured GET /images/Logo W2.png
2026-03-05 19:05:45.259{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing GET /js/main.js?v=1.1
2026-03-05 19:05:45.260{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-2] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:45.263{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured GET /js/main.js?v=1.1
2026-03-05 19:05:45.267{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-3] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@6891ba63, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=13D4F3ACD810B4693E84415DCD83EA3E], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:05:56.920{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing POST /login
2026-03-05 19:05:57.024{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.a.d.DaoAuthenticationProvider - Authenticated user
2026-03-05 19:05:57.026{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.w.a.s.ChangeSessionIdAuthenticationStrategy - Changed session id from 8C3ADB84037314EE78EE250B1B308247
2026-03-05 19:05:57.026{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Stored SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@49b95312, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=8C3ADB84037314EE78EE250B1B308247], Granted Authorities=[ROLE_SUPER_ADMIN]]] to HttpSession [org.apache.catalina.session.StandardSessionFacade@1aa99f1e]
2026-03-05 19:05:57.026{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-4] DEBUG o.s.s.w.a.UsernamePasswordAuthenticationFilter - Set SecurityContextHolder to UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@49b95312, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=8C3ADB84037314EE78EE250B1B308247], Granted Authorities=[ROLE_SUPER_ADMIN]]
2026-03-05 19:05:57.043{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /user/change-password
2026-03-05 19:05:57.044{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /user/change-password
2026-03-05 19:05:57.046{Asia/Shanghai} [http-nio-0.0.0.0-8080-exec-5] DEBUG o.s.s.w.c.HttpSessionSecurityContextRepository - Retrieved SecurityContextImpl [Authentication=UsernamePasswordAuthenticationToken [Principal=com.example.entity.CustomUserDetails@49b95312, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=8C3ADB84037314EE78EE250B1B308247], Granted Authorities=[ROLE_SUPER_ADMIN]]]
2026-03-05 19:06:32.532{Asia/Shanghai} [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-03-05 19:06:32.553{Asia/Shanghai} [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
